kepler_name,koi_period,koi_teq,koi_prad,koi_smass,koi_disposition,koi_score,koi_steff,koi_srad,koi_impact
,1.867281146,1561.0,31.18,1.0950,FALSE POSITIVE,0.0000,6117.00,1.0250,1.252
Kepler-1686 b,9.30991834,913.0,1.21,0.9960,CONFIRMED,1.0000,5806.00,1.1010,0.551
,18.1209388,543.0,1.68,0.7500,CANDIDATE,0.9990,4905.00,0.7740,0.108
Kepler-1278 b,3.23941775,1213.0,0.77,0.9340,CONFIRMED,1.0000,6075.00,0.8580,0.386
,3.98864999,1233.0,1.15,0.9970,CANDIDATE,0.9930,5692.00,1.1880,0.355
Kepler-1865 b,2.524017517,1203.0,1.5,0.8490,CONFIRMED,0.9700,5420.00,0.8710,0.077
,25.1123362,691.0,2.22,1.0490,CANDIDATE,0.6510,6133.00,1.1120,0.007
,2.121023807,1573.0,5.75,1.0490,CANDIDATE,,6133.00,1.1120,1.0045
,33.18089453,,,,CANDIDATE,,,,
,3.55557922,1270.0,0.84,0.9260,CANDIDATE,1.0000,5839.00,1.0820,0.269
Kepler-383 c,31.2012202,406.0,1.47,0.7120,CONFIRMED,1.0000,4513.00,0.7220,0.714
Kepler-384 b,22.5968256,670.0,1.3,0.8890,CONFIRMED,0.9720,5610.00,1.1040,0.062
Kepler-384 c,45.3486381,531.0,1.61,0.8890,CONFIRMED,0.9730,5610.00,1.1040,0.847
Kepler-1836 b,5.25419589,1093.0,2.12,1.0530,CONFIRMED,1.0000,6123.00,0.9870,0.007
Kepler-1837 b,5.90608902,1012.0,1.77,1.0490,CONFIRMED,1.0000,5966.00,0.9610,0.025
Kepler-1712 b,13.81504449,391.0,1.91,0.5150,CONFIRMED,1.0000,3732.00,0.5090,0.868
Kepler-1256 b,12.4128518,933.0,1.5,1.0390,CONFIRMED,0.9740,5945.00,1.3460,0.711
Kepler-1844 b,3.92453009,1074.0,1.82,0.9390,CONFIRMED,0.9990,5776.00,0.8490,0.112
Kepler-1845 b,11.60653061,584.0,1.88,0.6860,CONFIRMED,1.0000,4703.00,0.7010,0.024
Kepler-1257 b,2.66831274,1252.0,1.48,0.9960,CONFIRMED,1.0000,5806.00,0.8990,0.333
,2.9322509,1312.0,1.33,1.0430,FALSE POSITIVE,0.0010,6106.00,0.9660,0.457
Kepler-1279 b,23.4772553,738.0,1.34,1.0460,CONFIRMED,0.9930,6384.00,1.1210,0.013
Kepler-1280 b,66.5576728,757.0,4.96,1.6480,CONFIRMED,0.9560,5734.00,3.4050,0.254
,2.01948607,1430.0,2.15,0.9850,FALSE POSITIVE,0.0010,5884.00,0.9440,0.977
,3.04468229,1244.0,0.86,0.8100,FALSE POSITIVE,0.0000,5575.00,0.9800,0.623
,15.05028313,735.0,2.46,1.1020,FALSE POSITIVE,,5887.00,0.9890,0.3125
Kepler-45 b,2.455240626,730.0,10.6,0.5870,CONFIRMED,0.9990,3793.00,0.5680,0.144
Kepler-1301 b,9.08233411,734.0,1.35,0.8840,CONFIRMED,0.9180,5354.00,0.7880,0.262
,0.790539912,1502.0,1.24,0.7470,FALSE POSITIVE,0.0000,4791.00,0.7670,0.008
,1.705782214,1455.0,1.82,0.8900,FALSE POSITIVE,0.0000,5387.00,1.0090,0.709
,0.532086296,1790.0,16.99,0.7730,FALSE POSITIVE,0.0000,5271.00,0.6980,1.199
Kepler-1684 b,47.7052566,347.0,2.89,0.6690,CONFIRMED,1.0000,4551.00,0.6720,0.918
Kepler-25 b,6.238535444,1185.0,2.53,1.0970,CONFIRMED,1.0000,6267.00,1.2580,0.008
Kepler-1229 b,86.829519,196.0,1.68,0.4820,CONFIRMED,0.9370,3576.00,0.4630,0.953
Kepler-1230 b,9.95667035,946.0,3.41,1.0480,CONFIRMED,0.9980,6165.00,1.1150,0.949
Kepler-1231 b,10.41728722,870.0,1.64,0.9360,CONFIRMED,0.9960,5557.00,1.1510,0.12
Kepler-1258 b,0.984941669,2335.0,1.49,1.1210,CONFIRMED,1.0000,5825.00,1.6620,0.045
Kepler-1259 b,0.663085361,1681.0,1.6,0.8780,CONFIRMED,1.0000,5172.00,0.7670,0.841
Kepler-1260 b,19.1187425,823.0,2.33,1.0970,CONFIRMED,1.0000,5862.00,1.4630,0.74
,1.08749101,3081.0,4.91,1.4690,FALSE POSITIVE,0.0000,5988.00,3.2040,0.979
,1.183818383,1775.0,0.91,1.0290,FALSE POSITIVE,0.0000,6014.00,0.9920,0.17
,4.98845099,1055.0,1.33,0.8680,FALSE POSITIVE,0.0000,5695.00,0.9610,0.041
Kepler-26 d,3.543919702,652.0,1.21,0.5370,CONFIRMED,1.0000,3879.00,0.5370,0.022
,8.28157072,956.0,1.37,0.9760,CANDIDATE,0.4270,5640.00,1.1750,0.042
,0.82628442,1629.0,0.96,0.8860,CANDIDATE,1.0000,5218.00,0.8290,0.28
,6.37705295,935.0,2.15,1.0800,CANDIDATE,1.0000,5672.00,0.9650,0.234
Kepler-1302 b,8.83929462,778.0,1.94,0.8550,CONFIRMED,0.9990,5330.00,0.8700,0.924
,0.631795416,2797.0,1.88,1.2560,FALSE POSITIVE,0.0000,6414.00,1.5190,0.433
Kepler-1303 b,7.56126152,891.0,1.2,0.9900,CONFIRMED,0.9920,5853.00,0.8950,0.253
Kepler-395 c,34.9897847,292.0,1.14,0.5260,CONFIRMED,0.9850,3765.00,0.5210,0.034
Kepler-395 b,7.05429483,497.0,1,0.5260,CONFIRMED,0.9830,3765.00,0.5210,0.48
,2.27050106,903.0,0.55,0.5340,CANDIDATE,0.9110,4671.00,0.5280,0.473
Kepler-1232 b,26.7838935,523.0,1.59,0.8690,CONFIRMED,1.0000,5242.00,0.8560,0.036
Kepler-1233 b,45.126216,604.0,2.32,1.1910,CONFIRMED,1.0000,6499.00,1.1690,0.49
Kepler-1234 b,11.94019101,625.0,1.86,0.8560,CONFIRMED,0.9860,5073.00,0.7480,0.348
,3.51295674,1434.0,1.1,1.0530,FALSE POSITIVE,0.0000,6453.00,1.1700,0.499
Kepler-1261 b,48.4313003,396.0,2.78,0.7760,CONFIRMED,0.9850,4891.00,0.8050,0.846
Kepler-49 b,7.203855862,509.0,2.25,0.5410,CONFIRMED,1.0000,3834.00,0.5390,0.037
Kepler-390 b,6.73808701,786.0,0.73,0.7930,CONFIRMED,0.9220,5168.00,0.7690,0.148
,7.57571414,1075.0,2.45,1.2410,FALSE POSITIVE,0.0000,6418.00,1.1710,0.413
,4.76887671,1532.0,2.11,1.0580,FALSE POSITIVE,0.0000,6063.00,1.8550,0.654
,1.347512632,1346.0,23.45,0.6580,FALSE POSITIVE,1.0000,5316.00,0.6850,1.252
,0.512581697,2009.0,1.32,0.9180,FALSE POSITIVE,0.0000,5547.00,0.8200,0.283
,12.07760884,708.0,1.03,0.7710,FALSE POSITIVE,0.0000,5370.00,0.8450,0.264
,18.55581565,1793.0,20.83,2.7340,CANDIDATE,1.0000,5988.00,8.8410,0.073
,13.33094869,815.0,25.95,0.9760,CANDIDATE,1.0000,5991.00,1.0390,1.199
,6.38315744,787.0,2.35,0.7860,FALSE POSITIVE,0.0000,5262.00,0.7140,0.029
Kepler-505 b,27.52194772,314.0,2.47,0.5310,CONFIRMED,1.0000,3780.00,0.5110,0.35
Kepler-1304 b,16.1289679,715.0,2.94,0.8880,CONFIRMED,1.0000,5392.00,1.0870,0.968
Kepler-1305 b,13.5631157,733.0,1.75,0.9900,CONFIRMED,0.9780,5853.00,0.8950,0.704
Kepler-1306 b,16.2959916,678.0,1.83,0.9320,CONFIRMED,0.8940,5495.00,0.9610,0.213
Kepler-1235 b,4.16056658,985.0,0.7,0.9140,CONFIRMED,0.9860,5481.00,0.8150,0.069
,2.93101771,1134.0,1.15,0.7160,FALSE POSITIVE,0.0010,5485.00,0.7880,0.523
Kepler-37 d,39.79220077,458.0,1.9,0.8290,CONFIRMED,0.9970,5437.00,0.7810,0.019
,16.2276756,648.0,2.11,0.7960,FALSE POSITIVE,0.0000,5328.00,0.8830,0.633
,1.595630597,1346.0,17.94,0.8160,FALSE POSITIVE,0.2800,5632.00,0.7290,1.21
Kepler-1846 b,14.8200596,552.0,0.96,0.7850,CONFIRMED,1.0000,4825.00,0.7320,0.059
Kepler-1685 b,20.49041,625.0,2.34,1.0380,CONFIRMED,0.9600,5681.00,0.9230,0.011
,0.962827066,3399.0,29.27,1.4840,FALSE POSITIVE,0.0000,6534.00,3.0280,1.079
Kepler-1262 b,8.679037,949.0,1.79,1.0080,CONFIRMED,1.0000,6117.00,1.0270,0.224
Kepler-1847 b,11.1296971,843.0,1.93,1.0410,CONFIRMED,1.0000,6122.00,0.9640,0.572
Kepler-1859 b,2.7296036,1455.0,1.53,1.0900,CONFIRMED,0.9990,5887.00,1.2350,0.509
Kepler-1281 b,3.11604194,1123.0,1.59,0.9770,CONFIRMED,1.0000,5591.00,0.8600,0.195
Kepler-26 e,46.82767725,276.0,2.13,0.5370,CONFIRMED,0.9650,3879.00,0.5370,0.393
Kepler-1860 b,12.7372371,697.0,0.87,0.8740,CONFIRMED,1.0000,5420.00,0.8680,0.364
Kepler-1861 b,40.0306267,617.0,2.01,1.1610,CONFIRMED,0.9840,5855.00,1.3730,0.322
Kepler-1310 b,0.679336747,1883.0,1.4,0.9420,CONFIRMED,1.0000,5440.00,0.9130,0.209
,213.6103207,291.0,46.07,0.9330,FALSE POSITIVE,0.0000,5931.00,0.8450,0.977
,170.8658492,387.0,24.4,1.0630,FALSE POSITIVE,0.0000,5989.00,1.3240,0.684
,21.47642727,655.0,59.5,1.0000,CANDIDATE,0.0000,5780.00,1.0000,0.006
,17.5509742,700.0,5.97,1.0000,FALSE POSITIVE,,5780.00,1.0000,0.2023
Kepler-396 c,88.5122014,390.0,4.7,0.9180,CONFIRMED,0.8200,5593.00,0.9450,0.242
,10.21507506,780.0,1.5,0.8930,FALSE POSITIVE,0.3870,5406.00,0.9500,0.1
,8.3806973,701.0,1.91,0.7890,FALSE POSITIVE,,5062.00,0.7350,0.5317
Kepler-1236 b,31.0572947,480.0,1.85,0.8210,CONFIRMED,1.0000,5395.00,0.7340,0.335
Kepler-385 c,15.1622287,829.0,3.12,1.1570,CONFIRMED,0.9820,6325.00,1.1120,0.959
Kepler-385 b,10.04378351,951.0,2.94,1.1570,CONFIRMED,1.0000,6325.00,1.1120,0.953
,7.10397925,818.0,1.51,0.8770,CANDIDATE,0.2940,5488.00,0.7890,0.192
Kepler-1263 b,4.5513988,907.0,1.13,0.7970,CONFIRMED,0.9760,5009.00,0.8400,0.248
Kepler-49 c,10.91274065,443.0,2.13,0.5410,CONFIRMED,1.0000,3834.00,0.5390,0.685
,12.2141545,683.0,18.13,0.9370,FALSE POSITIVE,0.0000,5435.00,0.8240,1.175
,3.732261,1119.0,1.09,0.8590,FALSE POSITIVE,0.0000,5762.00,0.8670,0.4
Kepler-1998 b,3.03267135,1187.0,0.6,0.9620,CONFIRMED,0.9980,5640.00,0.9210,0.238
Kepler-392 b,5.34182466,1125.0,0.95,0.9100,CONFIRMED,0.9890,5767.00,1.1350,0.07
Kepler-1282 b,2.131945045,1418.0,1.66,1.1020,CONFIRMED,1.0000,5845.00,1.0130,0.209
Kepler-1283 b,12.9462567,764.0,1.13,0.9500,CONFIRMED,0.9990,6058.00,0.8670,0.109
Kepler-1687 b,5.77957133,598.0,1.5,0.5990,CONFIRMED,1.0000,4102.00,0.5810,0.946
,6.77367892,1083.0,1.33,1.1160,CANDIDATE,0.9900,6392.00,1.0720,0.228
,5.22402436,941.0,0.58,0.8370,CANDIDATE,1.0000,5487.00,0.8400,0.12
Kepler-1866 b,11.6601667,834.0,2.08,1.0300,CONFIRMED,0.9950,5791.00,1.0830,0.983
,89.465468,549.0,2.57,1.3090,FALSE POSITIVE,0.0540,5192.00,2.4600,0.931
Kepler-1307 b,18.0161227,768.0,2.39,1.0490,CONFIRMED,1.0000,6245.00,1.0650,0.023
,40.8777605,526.0,29.55,0.9880,FALSE POSITIVE,0.0000,5930.00,0.9370,1.262
,6.80243431,895.0,2.6,0.8840,FALSE POSITIVE,1.0000,5836.00,0.8160,1
Kepler-1237 b,84.5733346,366.0,2.59,1.0050,CONFIRMED,0.9820,5418.00,0.8880,0.024
Kepler-37 c,21.30181863,564.0,0.72,0.8290,CONFIRMED,1.0000,5437.00,0.7810,0.086
Kepler-1238 b,4.14789051,1389.0,1.93,1.2300,CONFIRMED,0.9870,6150.00,1.4170,0.878
,15.92108138,645.0,3.14,0.9170,CANDIDATE,1.0000,5595.00,0.8200,0.972
Kepler-2002 b,19.0054098,758.0,28.47,1.0320,CONFIRMED,1.0000,6347.00,1.0360,1.228
,1.96433113,1638.0,1.33,1.1660,FALSE POSITIVE,0.0000,6306.00,1.1210,0.16
,2.81043228,1701.0,1.43,1.1640,CANDIDATE,0.9920,5415.00,2.0790,0.351
Kepler-1264 b,0.968527683,1677.0,1.21,0.9890,CONFIRMED,0.9800,5580.00,0.8860,0.941
Kepler-1284 b,0.664074145,1703.0,1.19,0.8960,CONFIRMED,1.0000,5178.00,0.7970,0.525
,11.7489907,1114.0,1.01,1.2040,FALSE POSITIVE,,6440.00,1.6550,0.1228
,175.603366,348.0,2.87,1.0700,CANDIDATE,0.9940,6225.00,1.0090,0.952
Kepler-1658 b,3.849371737,2034.0,12.94,1.4820,CONFIRMED,1.0000,6244.00,2.9920,0.915
,0.366197145,9983.0,51.34,1.7890,FALSE POSITIVE,0.0000,4448.00,31.5000,0.319
Kepler-125 b,4.164384505,590.0,2.54,0.5340,CONFIRMED,1.0000,3808.00,0.5080,0.59
Kepler-1308 b,2.10433534,662.0,0.79,0.4700,CONFIRMED,1.0000,3605.00,0.4330,0.872
Kepler-1309 b,28.8431751,491.0,2.66,0.7580,CONFIRMED,0.9980,5151.00,0.7850,0.913
,1.378649746,734.0,6.51,0.4650,FALSE POSITIVE,0.0000,3440.00,0.4390,0.099
,1.112207126,1797.0,0.73,1.0530,FALSE POSITIVE,0.0000,6046.00,0.9720,0.402
,64.034363,411.0,3.47,0.8140,CANDIDATE,0.9890,5691.00,0.7830,0.985
,1.303576682,1694.0,1.51,1.0380,FALSE POSITIVE,0.0000,6045.00,0.9550,0.08
,1.958577398,1252.0,1.8,0.9010,FALSE POSITIVE,0.0000,5402.00,0.8160,0.59
Kepler-1239 b,5.19103699,1183.0,1.92,1.2070,CONFIRMED,1.0000,6321.00,1.1250,0.117
Kepler-1240 b,4.86638504,1121.0,1.32,0.9690,CONFIRMED,0.9840,5688.00,1.1110,0.176
,4.79176993,883.0,0.81,0.7170,FALSE POSITIVE,0.0000,5138.00,0.7560,0.372
Kepler-386 c,25.1933989,513.0,1.95,0.7970,CONFIRMED,0.9990,5009.00,0.8400,0.679
,0.759762021,2280.0,24.2,1.1610,FALSE POSITIVE,0.0000,6386.00,1.1230,1.183
,4.790912471,717.0,2.25,0.6650,CANDIDATE,1.0000,4359.00,0.6760,0.969
Kepler-1265 b,6.49441464,732.0,1.75,0.7240,CONFIRMED,0.9650,4769.00,0.7420,0.911
Kepler-49 d,2.576571021,717.0,1.57,0.5410,CONFIRMED,1.0000,3834.00,0.5390,0.187
Kepler-1266 b,28.4750006,489.0,2.64,0.7910,CONFIRMED,1.0000,4996.00,0.8310,0.835
Kepler-1285 b,14.7966306,874.0,0.98,1.2440,CONFIRMED,1.0000,6175.00,1.3070,0.182
Kepler-1286 b,11.25401871,888.0,2.42,1.0220,CONFIRMED,0.9930,5995.00,1.1180,0.603
Kepler-393 b,9.18244299,1052.0,1.24,1.0980,CONFIRMED,0.9930,6194.00,1.3140,0.257
Kepler-393 c,14.6134781,901.0,1.12,1.0980,CONFIRMED,0.9320,6194.00,1.3140,0.086
,119.682075,351.0,30.39,1.0280,FALSE POSITIVE,0.0000,5778.00,0.9110,1.259
Kepler-396 b,42.9923284,496.0,3.32,0.9180,CONFIRMED,1.0000,5593.00,0.9450,0.643
Kepler-506 b,6.88341278,1080.0,2.63,1.1900,CONFIRMED,1.0000,6139.00,1.1930,0.083
,4.593595496,1022.0,44.14,0.9840,FALSE POSITIVE,0.0030,5717.00,0.8840,1.147
Kepler-1311 d,197.5111484,391.0,9.52,1.0320,CONFIRMED,0.9890,5616.00,1.6740,0.814
Kepler-1311 b,11.1726723,1019.0,1.5,1.0320,CONFIRMED,0.9860,5616.00,1.6740,0.504
Kepler-1311 c,2.53573284,1671.0,1.36,1.0320,CONFIRMED,0.9990,5616.00,1.6740,0.054
Kepler-387 b,6.79164656,994.0,1.01,0.8240,CONFIRMED,0.9960,5772.00,1.0030,0.121
Kepler-387 c,11.8376933,826.0,1,0.8240,CONFIRMED,0.9910,5772.00,1.0030,0.557
Kepler-1241 b,18.5525162,612.0,2.53,0.9280,CONFIRMED,0.9950,5569.00,0.8290,0.78
,47.3659328,481.0,11.97,0.9020,CANDIDATE,0.9890,5708.00,0.9020,1.085
Kepler-37 b,13.3669309,656.0,0.27,0.8030,CONFIRMED,,5417.00,0.7720,0.4064
,1.045492348,2291.0,0.83,0.9500,FALSE POSITIVE,0.0000,6057.00,1.4570,0.708
Kepler-1266 c,4.86634094,881.0,1.94,0.7910,CONFIRMED,0.9430,4996.00,0.8310,0.895
Kepler-1848 b,5.60402307,774.0,1.25,0.7560,CONFIRMED,1.0000,4847.00,0.7370,0.8
Kepler-1267 b,13.0313583,774.0,2.88,0.9260,CONFIRMED,0.9980,5514.00,1.0710,0.813
Kepler-1268 b,40.9905002,627.0,2.41,1.0720,CONFIRMED,0.9510,5842.00,1.4100,0.048
Kepler-1849 b,57.2932309,355.0,1.95,0.7090,CONFIRMED,0.8330,4806.00,0.7290,0.021
Kepler-394 b,8.00504749,1035.0,1.52,1.1410,CONFIRMED,0.9960,6398.00,1.1010,0.054
Kepler-394 c,12.13070414,901.0,1.61,1.1410,CONFIRMED,0.9690,6398.00,1.1010,0.083
Kepler-394 d,5.61357653,1165.0,1.41,1.1410,CONFIRMED,0.9990,6398.00,1.1010,0.119
,29.2254372,614.0,1.35,1.0690,CANDIDATE,1.0000,6049.00,1.0080,0.384
,1.33255087,1728.0,1.19,0.9030,FALSE POSITIVE,0.0000,5774.00,1.0540,0.415
,40.8792243,437.0,1.62,0.7690,FALSE POSITIVE,0.0000,5383.00,0.7200,0.79
Kepler-1214 b,18.8262877,591.0,2.34,0.7870,CONFIRMED,0.9420,5215.00,0.8450,0.198
,13.9034057,646.0,1.55,0.8170,CANDIDATE,0.8930,5261.00,0.8190,0.871
Kepler-124 b,3.41045981,892.0,1.06,0.7150,CONFIRMED,1.0000,4983.00,0.6510,0.971
Kepler-1215 b,4.76702759,1046.0,1.19,0.8640,CONFIRMED,0.8360,5629.00,0.9370,0.077
Kepler-1242 b,13.62801048,639.0,3.28,0.8050,CONFIRMED,1.0000,5052.00,0.8550,0.927
,53.3580444,474.0,3.41,0.9150,CANDIDATE,1.0000,5481.00,1.0360,0.905
Kepler-1243 b,16.83203175,690.0,1.86,0.9320,CONFIRMED,0.9680,5518.00,1.0080,0.533
,13.37499553,703.0,2.01,0.8520,FALSE POSITIVE,0.0000,5263.00,0.9610,0.045
,4.35370136,1179.0,1.33,0.8520,FALSE POSITIVE,0.0100,5992.00,0.9850,0.535
,134.96694,385.0,0.87,1.0490,FALSE POSITIVE,,6154.00,1.0530,0.0156
Kepler-1850 b,1.385787741,1008.0,0.55,0.6110,CONFIRMED,0.9820,4239.00,0.6000,0.35
Kepler-1851 b,12.02295362,776.0,3.28,0.9670,CONFIRMED,0.9970,5982.00,0.8790,0.965
Kepler-436 c,16.79716262,503.0,2.75,0.7340,CONFIRMED,0.9820,4652.00,0.6970,0.899
Kepler-49 e,18.59611518,371.0,1.53,0.5410,CONFIRMED,0.9990,3834.00,0.5390,0.014
Kepler-125 c,5.77440326,529.0,0.8,0.5340,CONFIRMED,0.9970,3808.00,0.5080,0.425
,2.622134451,1548.0,1.64,1.0800,FALSE POSITIVE,0.4240,5864.00,1.3690,0.664
Kepler-1287 b,11.47685263,796.0,1.58,0.9410,CONFIRMED,0.9930,5550.00,1.0320,0.07
,73.711039,563.0,1.77,1.2840,CANDIDATE,0.8840,6374.00,1.5020,0.284
,14.43348326,558.0,16.25,0.7870,CANDIDATE,0.7420,4915.00,0.7020,1.185
,40.0088894,585.0,20.75,0.9640,FALSE POSITIVE,0.0000,6237.00,1.0230,1.16
,6.35705314,990.0,1.59,1.0470,CANDIDATE,0.9990,5982.00,0.9600,0.023
,6.58738839,871.0,1.35,0.9070,FALSE POSITIVE,0.0000,5616.00,0.8220,0.523
,0.759706632,3834.0,1.38,2.0180,FALSE POSITIVE,0.0000,8621.00,2.0940,0.52
Kepler-1216 b,4.37033233,1191.0,1.56,0.9750,CONFIRMED,0.9980,5657.00,1.1820,0.093
,1.530515205,608.0,0.84,0.2470,CANDIDATE,1.0000,3462.00,0.2590,0.882
,1.08070294,1565.0,1.04,0.8330,FALSE POSITIVE,0.0000,5482.00,0.8130,0.688
,4.74254518,1118.0,1.77,1.1110,FALSE POSITIVE,0.0000,6046.00,1.0070,0.051
,18.13559979,744.0,24.49,1.1000,FALSE POSITIVE,0.0000,6184.00,1.0380,1.194
Kepler-37 e,51.20690303,,,,CONFIRMED,,,,
Kepler-1244 b,3.70429015,1839.0,1.45,1.2300,CONFIRMED,0.9990,6732.00,1.9270,0.001
Kepler-1269 b,37.3331165,657.0,2.5,1.1040,CONFIRMED,0.9960,5623.00,1.5880,0.851
,17.6997392,523.0,1.96,0.7690,CANDIDATE,0.9960,4807.00,0.7420,0.105
Kepler-1852 b,7.9709719,760.0,2.27,0.9270,CONFIRMED,0.9980,5237.00,0.8260,0.911
Kepler-1270 b,6.03355539,1598.0,3.34,1.0660,CONFIRMED,0.9500,4924.00,3.5880,0.35
Kepler-1271 b,3.02558494,1484.0,1.62,1.0660,CONFIRMED,0.9990,6123.00,1.2630,0.839
,0.933746783,1309.0,1.3,0.6520,FALSE POSITIVE,0.0000,4643.00,0.6630,0.007
,6.09740316,1826.0,45.49,2.0530,FALSE POSITIVE,,8828.00,1.8280,1.2051
,0.754457729,2131.0,2.07,0.9250,CANDIDATE,1.0000,5561.00,1.1930,0.677
Kepler-1288 b,2.7612237,2017.0,1.84,1.4360,CONFIRMED,0.9850,6381.00,2.2320,0.238
,5.59727625,975.0,1.26,0.9300,FALSE POSITIVE,0.0000,5796.00,0.8760,0.403
,62.6825769,916.0,39.8,1.5620,CANDIDATE,0.0150,7058.00,3.1010,1.095
,50.5715805,406.0,2.74,0.8750,FALSE POSITIVE,0.0000,5262.00,0.7830,0.074
,16.2707207,827.0,28.42,1.1700,CANDIDATE,1.0000,6117.00,1.2440,1.187
Kepler-1217 b,2.032319072,1542.0,1.87,1.1140,CONFIRMED,0.9990,6156.00,1.0500,0.133
,4.100870416,1413.0,82.46,1.0900,FALSE POSITIVE,0.0000,5923.00,1.5100,0.938
Kepler-1245 b,4.35407371,1043.0,1.63,0.7950,CONFIRMED,0.9980,5455.00,0.9090,0.734
Kepler-1246 b,11.32269749,554.0,1.51,0.6340,CONFIRMED,0.9560,4563.00,0.6420,0.951
Kepler-1247 b,13.71218522,676.0,2.47,0.9230,CONFIRMED,1.0000,5550.00,0.8310,0.68
Kepler-1838 b,12.14684625,1097.0,1.75,1.1870,CONFIRMED,0.9960,5877.00,1.9630,0.687
Kepler-1248 b,7.46718958,1035.0,1.04,1.2510,CONFIRMED,0.7430,6161.00,1.1690,0.486
,5.42204257,1222.0,1.39,1.0660,CANDIDATE,0.9220,6123.00,1.2630,0.94
Kepler-1853 b,48.8882668,386.0,2.96,0.7650,CONFIRMED,0.9990,4821.00,0.7880,0.988
Kepler-1272 b,51.1319346,542.0,2.43,1.0050,CONFIRMED,0.8830,6071.00,1.1070,0.829
,133.516435,344.0,2.01,0.9350,FALSE POSITIVE,,5989.00,0.8480,0.6285
Kepler-1854 b,39.8312536,420.0,1.46,0.8000,CONFIRMED,1.0000,5026.00,0.7590,0.24
Kepler-504 b,9.549277089,374.0,1.57,0.3960,CONFIRMED,1.0000,3547.00,0.3690,0.068
,24.1073172,1065.0,2.74,1.5020,CANDIDATE,0.9660,6585.00,2.5170,0.693
Kepler-1663 b,17.60461401,362.0,2.64,0.5290,CONFIRMED,1.0000,3744.00,0.5160,0.715
,1.228721184,1324.0,1.62,0.7420,FALSE POSITIVE,0.0010,4897.00,0.7640,0.208
,51.5738653,417.0,2.41,0.9240,CANDIDATE,0.9890,5380.00,0.8130,0.275
Kepler-1290 b,4.69505576,1098.0,1.49,1.0450,CONFIRMED,0.9970,5999.00,0.9590,0.204
,0.569115976,1589.0,1.8,0.6390,FALSE POSITIVE,0.0000,4788.00,0.6560,0.068
Kepler-503 b,7.258450123,880.0,5.53,1.0060,FALSE POSITIVE,1.0000,5638.00,0.9200,0.05
,6.0959841,988.0,0.99,0.7670,FALSE POSITIVE,0.0000,5826.00,0.8850,0.657
Kepler-1218 b,22.9221181,684.0,1.33,0.9700,CONFIRMED,0.9930,5897.00,1.0810,0.603
Kepler-1219 b,16.10474503,1159.0,3.21,1.4640,CONFIRMED,0.9900,5822.00,2.8860,0.224
Kepler-1220 b,7.42697378,899.0,1.4,0.9570,CONFIRMED,0.9750,5573.00,0.9820,0.337
,0.874629873,1597.0,0.72,0.7810,FALSE POSITIVE,0.0000,5099.00,0.8320,0.665
,5.46091846,1106.0,1.25,0.9190,FALSE POSITIVE,0.0000,6319.00,0.9300,0.4
Kepler-388 b,3.17323012,830.0,0.88,0.6260,CONFIRMED,0.9970,4500.00,0.6330,0.085
Kepler-388 c,13.2970695,515.0,0.91,0.6260,CONFIRMED,0.9400,4500.00,0.6330,0.03
Kepler-68 b,5.398752862,1140.0,2.21,0.9970,CONFIRMED,1.0000,5790.00,1.1980,0.015
,5.26648126,1155.0,1.07,1.0210,FALSE POSITIVE,0.0000,6204.00,1.0650,0.403
,2.67596808,998.0,1.57,0.7800,FALSE POSITIVE,0.0000,4732.00,0.7950,0.115
Kepler-391 b,7.41683033,1425.0,3.36,1.1360,CONFIRMED,0.8680,4938.00,3.3240,0.873
Kepler-1855 b,0.727331746,849.0,0.67,0.3850,CONFIRMED,0.9580,3460.00,0.3560,0.153
Kepler-1856 b,1.302017467,1344.0,1.37,0.7820,CONFIRMED,1.0000,4948.00,0.8160,0.286
Kepler-1291 b,8.63050092,739.0,1.43,0.8570,CONFIRMED,1.0000,5352.00,0.7640,0.595
,12.49117388,763.0,1.36,0.8750,FALSE POSITIVE,0.0000,5753.00,0.9110,0.747
Kepler-1292 b,3.27645723,1195.0,1.71,1.0790,CONFIRMED,1.0000,5812.00,0.9630,0.001
Kepler-1862 b,16.0573291,645.0,2.27,0.9000,CONFIRMED,1.0000,5644.00,0.8060,0.883
,8.44326557,934.0,1.97,1.1220,FALSE POSITIVE,0.2740,6081.00,1.0230,0.42
Kepler-1834 b,4.60300256,848.0,1.32,0.7650,CONFIRMED,1.0000,4821.00,0.7880,0.072
,16.9329284,793.0,2.46,1.1430,FALSE POSITIVE,0.0000,6310.00,1.0950,0.319
Kepler-1221 b,12.00089667,632.0,1.47,0.6880,CONFIRMED,0.9970,5195.00,0.6900,0.595
,1.169010526,3766.0,91.91,2.2140,FALSE POSITIVE,0.9970,5944.00,5.8470,1.13
Kepler-1222 b,1.916940872,1246.0,0.89,0.8150,CONFIRMED,0.9970,5083.00,0.8720,0.405
Kepler-1839 b,5.05661302,1049.0,1.15,1.0300,CONFIRMED,1.0000,5926.00,0.9390,0.616
Kepler-1249 b,24.3344939,647.0,1.74,1.0450,CONFIRMED,0.9970,6091.00,0.9670,0.017
Kepler-1840 b,131.187921,284.0,2.34,0.7740,CONFIRMED,1.0000,4898.00,0.8030,0.069
,2.17489806,1496.0,1.08,1.0140,FALSE POSITIVE,0.0000,5749.00,1.1500,0.76
